,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,-0.35137613269103507,-0.7099170417376671,-0.4970761403890111,-0.08762259115797758,0.06709456795786985,0.35682154555435674,2.347211682600114,-0.6501323109750691,-0.4840478807283953,-0.24670096602840297,-0.24032219840048935,2.107311972316118,-1.52024919419657,2.7463875132844286,1.7795784487896165,-0.015117905999664474,1.9570495943759356
1,-0.34057546228699576,-0.6371058376803986,2.872384880572674,0.0990936188324852,-0.15224482618221977,-0.27578634759661563,2.212088280297384,-0.6157989581625738,0.6219037455349717,0.1784084398749601,-0.07288652871537317,-2.0139656317491808,0.1502825528492095,-0.6810044302968398,1.9351223249759038,-0.880987626283366,-0.9061658281866479
2,-0.3221305331468199,-0.5609192797926608,2.7451067576898045,0.07809739972809672,-0.15116209987356646,0.6098647028147457,1.1851504227966416,-0.5378818663369594,0.2309825408788973,0.20341487551633441,0.47127939776125594,0.9026308265124153,0.8795392381384616,-0.6810044302968398,0.18525371788017322,-0.25563727274513665,0.658614693446392
3,-0.30525084959487564,-0.4955820735028603,1.3314104642407871,0.1507504450395786,-0.08378858215123638,-0.27578634759661563,1.7661810526983774,-0.47135363811571857,0.6147960872684977,-0.07165591653878288,0.513138315182535,-0.04843323596419208,0.9281475883475717,-0.6810044302968398,0.09374792624286055,0.12919371404762053,-0.8945132072808701
4,-0.33510647770444113,-0.6251715509226675,2.4132745087451797,0.5524779479948855,-0.08867831386773518,0.7363862814449401,1.4283725469415542,-0.5807298906469536,-0.10307739764538451,-0.09666235218015717,-0.07288652871537317,-0.7458802151137042,0.1006830749319352,-0.6810044302968398,0.31506258826828776,-0.1594295260469452,-1.4282032447655004
5,-0.3071813577936892,-0.49076013945933256,2.3632723890411955,0.11396145832414808,-0.1407190299933297,0.31886507196529834,2.441798064212024,-0.5721465524438297,0.820918176996246,1.5287559645091706,1.015445324237884,-0.23864604845951357,0.15621639134548118,-0.6810044302968398,0.5387247810739391,-1.7468573465670676,0.22580305980321075
6,-0.33730288593082963,-0.6343332256053702,2.811473207478729,0.5524779479948855,-0.11417477210376473,-0.09486049015543754,1.3630629024952352,-0.5705304324792987,0.15990595821415649,-0.3217202729525256,-0.03102761129409401,0.1417795765311294,-1.0878212524371362,-0.6810044302968398,0.4022645734751892,0.46592082749128416,-0.5399405997193407
7,-0.23243156575717042,-0.26051278888088425,1.2168601536462045,0.7067392371036457,0.14428247576831538,7.188986791584858,0.24379072008762745,-0.27172971533449586,0.5223965298043346,-0.04664948089740858,0.72243290228893,0.7758222848488678,0.2712690812597564,0.17584355559847722,-0.19822421834788764,-0.39994889279242163,-1.4055638670057033
8,-0.2330020766546903,-0.26051278888088425,2.1087161432754558,0.0414931647735536,-0.1471804611901317,-0.27578634759661563,0.35639355533990186,-0.31072259460011553,0.9630713423257277,0.3284470537232053,0.8061507371314883,0.2051838473629033,0.017779551394882055,-0.6810044302968398,-0.17979530324327006,-0.11132565269785163,-1.10592504371427
9,-0.3052130085019622,-0.504804022361107,2.6128284228365364,-0.005519142482624739,-0.1579378709664291,0.8629078600751344,1.1761421959764595,-0.5024988938813393,0.8351334935291942,0.37845992500595393,0.13640805839102263,-1.6969442775903116,0.35403039951694243,-0.6810044302968398,0.2851914568097199,-1.1696108663779317,0.8583739089740142
10,-0.06565016765316539,-0.08270397102579984,-0.4868484340859234,-0.08975074435300917,-0.04746486082867377,0.4833431241845511,-1.091678906004347,0.3516658764466687,-2.0690556741521156,-1.1469326491178768,-1.4542308036175842,1.1562479098395106,-1.1461814374444035,-0.6810044302968398,-0.3398505906228453,1.2836866744258921,-1.1758407691489379
11,-0.08911363505608355,0.09691307209560743,0.3859158371108976,-0.07650825263117805,-0.14281462930040062,-0.27578634759661563,-0.22238501785678863,0.13732765960294818,0.7910660122770549,0.8785886378334393,0.8480096545527674,0.5222052015217724,-1.1558923343589627,-0.6810044302968398,-0.3171657778792497,-1.025299246330651,-0.1104582863349531
12,-0.35368803581470687,-0.7239006504638975,-0.5595787900189917,-0.08778044867519147,0.1313596133747114,-0.27578634759661563,2.7097928121124375,-0.665337081506317,0.1428475783746187,-0.22169453038702866,-0.15660436355793103,-0.04843323596419208,-1.0203663933947336,0.17584355559847722,3.0852287569186263,0.8026479409349435,0.22580305980321075
13,-0.17521596471328743,-0.14538911359166007,-0.42320937264448844,-0.0889029910198235,-0.09566364489130492,2.0016020677468847,-0.3935413274402457,-0.09883676010014453,0.1428475783746187,-0.22169453038702866,-0.15660436355793103,-0.04843323596419208,-1.0203663933947336,0.17584355559847722,-0.29154255926108774,0.8026479409349435,0.22580305980321075
14,-0.311404676577462,-0.5196917437204988,-0.48002996321719815,-0.08717825147989407,0.0576643710760507,0.4833431241845511,1.5770082894745565,-0.5910298964907021,-0.11729271417833267,1.6787945783574163,0.34570264549741847,1.1562479098395106,-0.8550936934328551,1.0326915414937943,0.4853783418131288,-2.1316883333598247,1.5575311633206916
15,-0.14320324189175437,-0.01941608670449855,-0.08910430007695545,-0.08371707925061195,-0.10893577383608741,0.6098647028147457,0.16722079211608085,-0.34922499739698526,-0.11729271417833267,1.6787945783574163,0.34570264549741847,1.1562479098395106,-0.8550936934328551,1.0326915414937943,-0.21488849296805096,-2.1316883333598247,1.5575311633206916
16,0.13817888533355246,0.5230514931923691,-0.027738062258428973,-0.08634219129613166,-0.13373369896975995,1.622037331856301,-0.36876870368474535,-0.06401293081889926,-0.11729271417833267,1.6787945783574163,0.34570264549741847,1.1562479098395106,-0.8550936934328551,1.0326915414937943,-0.3003258376904982,-2.1316883333598247,1.5575311633206916
